Hour,Temperature(°C),Humidity(%),Wind speed (m/s),Visibility (10m),Dew point temperature(°C),Solar Radiation (MJ/m2),Rainfall(mm),Snowfall (cm),Holiday,Functioning Day,Month,DayOfWeek,Is_Weekend,Hour_sin,Hour_cos,Month_sin,Month_cos,Season_Autumn,Season_Spring,Season_Summer,Season_Winter,Rented Bike Count
23,20.1,82,3.6,494,16.9,0.0,0.0,0.0,1,1,6,2,0,-0.25881904510252157,0.9659258262890681,1.2246467991473532e-16,-1.0,False,False,True,False,1401
0,21.5,63,1.0,1740,14.1,0.0,0.0,0.0,1,1,6,1,0,0.0,1.0,1.2246467991473532e-16,-1.0,False,False,True,False,1055
15,21.8,76,1.4,2000,17.3,1.2,0.0,0.0,1,1,9,4,0,-0.7071067811865471,-0.7071067811865479,-1.0,-1.8369701987210297e-16,True,False,False,False,1288
11,26.9,74,3.2,2000,21.8,0.45,0.0,0.0,1,1,8,2,0,0.258819045102521,-0.9659258262890682,-0.8660254037844385,-0.5000000000000004,False,False,True,False,671
16,21.4,35,2.7,1838,5.2,2.38,0.0,0.0,1,1,5,2,0,-0.8660254037844385,-0.5000000000000004,0.49999999999999994,-0.8660254037844387,False,True,False,False,1603
1,16.4,66,0.1,2000,10.0,0.0,0.0,0.0,0,1,9,6,1,0.25881904510252074,0.9659258262890683,-1.0,-1.8369701987210297e-16,True,False,False,False,644
4,17.2,0,0.4,1619,8.8,0.0,0.0,0.0,1,1,5,0,0,0.8660254037844386,0.5000000000000001,0.49999999999999994,-0.8660254037844387,False,True,False,False,134
13,-5.4,32,5.1,1986,-19.5,1.24,0.0,0.0,1,1,12,0,0,-0.2588190451025208,-0.9659258262890683,-2.4492935982947064e-16,1.0,False,False,False,True,241
4,3.1,88,1.0,270,1.2,0.0,0.0,0.0,1,1,11,1,0,0.8660254037844386,0.5000000000000001,-0.5000000000000004,0.8660254037844384,True,False,False,False,95
18,33.9,42,2.0,1969,19.1,1.25,0.0,0.0,1,1,7,4,0,-1.0,-1.8369701987210297e-16,-0.4999999999999997,-0.8660254037844388,False,False,True,False,2419
14,-5.4,32,2.0,1930,-19.5,1.12,0.0,0.0,1,1,12,1,0,-0.4999999999999997,-0.8660254037844388,-2.4492935982947064e-16,1.0,False,False,False,True,258
12,12.5,53,3.4,1324,3.1,2.52,0.0,0.0,1,1,4,6,1,1.2246467991473532e-16,-1.0,0.8660254037844387,-0.4999999999999998,False,True,False,False,1105
8,14.2,67,0.9,1812,8.1,0.06,0.0,0.0,1,1,3,2,0,0.8660254037844387,-0.4999999999999998,1.0,6.123233995736766e-17,False,True,False,False,1371
1,-10.2,52,1.6,1997,-18.2,0.0,0.0,0.0,1,1,12,2,0,0.25881904510252074,0.9659258262890683,-2.4492935982947064e-16,1.0,False,False,False,True,183
17,26.4,47,3.0,1976,14.1,1.76,0.0,0.0,1,1,6,1,0,-0.9659258262890683,-0.25881904510252063,1.2246467991473532e-16,-1.0,False,False,True,False,2270
3,2.0,50,2.0,2000,-7.3,0.0,0.0,0.0,1,1,4,6,1,0.7071067811865476,0.7071067811865476,0.8660254037844387,-0.4999999999999998,False,True,False,False,141
4,8.8,61,2.8,2000,1.6,0.0,0.0,0.0,1,1,10,5,1,0.8660254037844386,0.5000000000000001,-0.8660254037844386,0.5000000000000001,True,False,False,False,233
11,23.7,40,2.0,2000,9.2,2.6,0.0,0.0,1,1,9,1,0,0.258819045102521,-0.9659258262890682,-1.0,-1.8369701987210297e-16,True,False,False,False,1012
0,22.7,36,1.5,2000,6.8,0.0,0.0,0.0,1,1,6,5,1,0.0,1.0,1.2246467991473532e-16,-1.0,False,False,True,False,1322
14,33.4,52,2.7,685,22.1,2.67,0.0,0.0,1,1,7,4,0,-0.4999999999999997,-0.8660254037844388,-0.4999999999999997,-0.8660254037844388,False,False,True,False,741
12,10.1,23,1.8,1745,-10.1,1.82,0.0,0.0,1,1,11,1,0,1.2246467991473532e-16,-1.0,-0.5000000000000004,0.8660254037844384,True,False,False,False,788
18,28.4,57,2.4,2000,19.0,0.84,0.0,0.0,1,1,8,4,0,-1.0,-1.8369701987210297e-16,-0.8660254037844385,-0.5000000000000004,False,False,True,False,2836
4,21.4,63,1.5,2000,14.0,0.0,0.0,0.0,1,1,7,0,0,0.8660254037844386,0.5000000000000001,-0.4999999999999997,-0.8660254037844388,False,False,True,False,206
15,9.5,54,1.3,675,0.6,0.76,0.0,1.1,1,1,11,6,1,-0.7071067811865471,-0.7071067811865479,-0.5000000000000004,0.8660254037844384,True,False,False,False,846
6,-11.8,47,2.5,1973,-20.8,0.0,0.0,0.0,1,1,12,1,0,1.0,6.123233995736766e-17,-2.4492935982947064e-16,1.0,False,False,False,True,104
10,25.8,49,1.3,1442,14.2,2.42,0.0,0.0,1,1,6,5,1,0.49999999999999994,-0.8660254037844387,1.2246467991473532e-16,-1.0,False,False,True,False,1156
23,29.5,78,1.4,1469,25.2,0.0,0.0,0.0,1,1,8,1,0,-0.25881904510252157,0.9659258262890681,-0.8660254037844385,-0.5000000000000004,False,False,True,False,1136
20,10.5,52,1.4,1153,1.0,0.0,0.0,0.0,1,1,11,2,0,-0.8660254037844386,0.5000000000000001,-0.5000000000000004,0.8660254037844384,True,False,False,False,1269
23,23.0,83,1.8,1469,19.9,0.0,0.0,0.0,1,1,9,2,0,-0.25881904510252157,0.9659258262890681,-1.0,-1.8369701987210297e-16,True,False,False,False,1219
12,23.2,42,1.4,2000,9.5,2.73,0.0,0.0,1,1,9,3,0,1.2246467991473532e-16,-1.0,-1.0,-1.8369701987210297e-16,True,False,False,False,1189
7,14.4,66,1.1,704,8.1,0.42,0.0,0.0,1,1,5,4,0,0.9659258262890683,-0.25881904510252063,0.49999999999999994,-0.8660254037844387,False,True,False,False,1250
2,13.5,27,1.6,2000,-5.1,0.0,0.0,0.0,1,1,4,5,1,0.49999999999999994,0.8660254037844387,0.8660254037844387,-0.4999999999999998,False,True,False,False,253
23,-7.6,42,1.2,1760,-18.3,0.0,0.0,0.0,1,1,1,5,1,-0.25881904510252157,0.9659258262890681,0.49999999999999994,0.8660254037844387,False,False,False,True,103
15,29.1,38,1.7,1602,13.3,1.89,0.0,0.0,1,1,5,1,0,-0.7071067811865471,-0.7071067811865479,0.49999999999999994,-0.8660254037844387,False,True,False,False,1210
20,20.1,88,2.2,572,18.0,0.0,1.0,0.0,1,1,5,1,0,-0.8660254037844386,0.5000000000000001,0.49999999999999994,-0.8660254037844387,False,True,False,False,422
7,20.7,97,0.4,1801,20.2,0.0,0.5,0.0,1,1,7,0,0,0.9659258262890683,-0.25881904510252063,-0.4999999999999997,-0.8660254037844388,False,False,True,False,126
18,32.3,41,1.9,2000,17.3,0.62,0.0,0.0,1,1,8,6,1,-1.0,-1.8369701987210297e-16,-0.8660254037844385,-0.5000000000000004,False,False,True,False,1928
10,30.7,61,2.8,1521,22.3,1.5,0.0,0.0,1,1,7,2,0,0.49999999999999994,-0.8660254037844387,-0.4999999999999997,-0.8660254037844388,False,False,True,False,696
11,-0.5,41,4.1,1799,-12.1,0.94,0.0,0.0,1,1,12,0,0,0.258819045102521,-0.9659258262890682,-2.4492935982947064e-16,1.0,False,False,False,True,379
9,-5.8,49,1.4,1728,-14.8,0.16,0.0,0.0,1,1,1,5,1,0.7071067811865476,-0.7071067811865475,0.49999999999999994,0.8660254037844387,False,False,False,True,221
6,7.1,65,0.5,713,0.9,0.0,0.0,0.0,1,1,11,4,0,1.0,6.123233995736766e-17,-0.5000000000000004,0.8660254037844384,True,False,False,False,412
18,36.2,45,2.0,2000,22.3,0.65,0.0,0.0,1,1,7,1,0,-1.0,-1.8369701987210297e-16,-0.4999999999999997,-0.8660254037844388,False,False,True,False,2092
21,21.2,77,1.7,638,16.9,0.0,0.0,0.0,1,1,6,4,0,-0.7071067811865477,0.7071067811865474,1.2246467991473532e-16,-1.0,False,False,True,False,2337
12,27.3,51,2.8,703,16.2,3.16,0.0,0.0,0,1,6,2,0,1.2246467991473532e-16,-1.0,1.2246467991473532e-16,-1.0,False,False,True,False,1400
18,16.2,41,1.4,1907,2.9,0.06,0.0,0.0,1,1,10,6,1,-1.0,-1.8369701987210297e-16,-0.8660254037844386,0.5000000000000001,True,False,False,False,1618
16,9.7,43,2.7,1012,-2.2,0.37,0.0,0.0,1,1,11,0,0,-0.8660254037844385,-0.5000000000000004,-0.5000000000000004,0.8660254037844384,True,False,False,False,968
1,23.7,64,0.8,2000,16.4,0.0,0.0,0.0,1,1,7,0,0,0.25881904510252074,0.9659258262890683,-0.4999999999999997,-0.8660254037844388,False,False,True,False,554
2,5.4,66,0.6,623,-0.4,0.0,0.0,0.0,1,1,3,1,0,0.49999999999999994,0.8660254037844387,1.0,6.123233995736766e-17,False,True,False,False,161
18,23.6,48,3.1,666,11.9,0.85,0.0,0.0,1,1,5,0,0,-1.0,-1.8369701987210297e-16,0.49999999999999994,-0.8660254037844387,False,True,False,False,2906
1,4.7,86,0.7,717,2.5,0.0,0.0,0.0,1,1,3,3,0,0.25881904510252074,0.9659258262890683,1.0,6.123233995736766e-17,False,True,False,False,23
4,8.8,71,0.9,1516,3.8,0.0,0.0,0.0,1,1,10,6,1,0.8660254037844386,0.5000000000000001,-0.8660254037844386,0.5000000000000001,True,False,False,False,206
6,24.8,84,1.1,1426,21.9,0.0,0.0,0.0,1,1,7,4,0,1.0,6.123233995736766e-17,-0.4999999999999997,-0.8660254037844388,False,False,True,False,665
4,10.6,95,0.7,94,9.8,0.0,0.0,0.0,1,1,11,2,0,0.8660254037844386,0.5000000000000001,-0.5000000000000004,0.8660254037844384,True,False,False,False,47
9,25.4,61,1.0,1079,17.3,1.28,0.0,0.0,1,1,6,0,0,0.7071067811865476,-0.7071067811865475,1.2246467991473532e-16,-1.0,False,False,True,False,1293
6,22.1,85,0.5,303,19.4,0.01,0.1,0.0,1,1,6,5,1,1.0,6.123233995736766e-17,1.2246467991473532e-16,-1.0,False,False,True,False,310
16,28.5,42,3.1,1622,14.3,2.62,0.0,0.0,1,1,6,3,0,-0.8660254037844385,-0.5000000000000004,1.2246467991473532e-16,-1.0,False,False,True,False,1473
10,27.0,37,1.2,1962,11.0,2.32,0.0,0.0,1,1,8,5,1,0.49999999999999994,-0.8660254037844387,-0.8660254037844385,-0.5000000000000004,False,False,True,False,769
16,6.6,42,3.0,355,-5.4,0.48,0.0,0.0,1,1,1,5,1,-0.8660254037844385,-0.5000000000000004,0.49999999999999994,0.8660254037844387,False,False,False,True,352
10,21.8,67,1.9,878,15.3,1.88,0.0,0.0,1,1,9,5,1,0.49999999999999994,-0.8660254037844387,-1.0,-1.8369701987210297e-16,True,False,False,False,925
1,22.8,97,0.5,2000,22.2,0.0,0.5,0.0,1,1,8,2,0,0.25881904510252074,0.9659258262890683,-0.8660254037844385,-0.5000000000000004,False,False,True,False,334
8,-3.8,79,0.8,412,-6.9,0.0,0.0,0.0,1,1,1,6,1,0.8660254037844387,-0.4999999999999998,0.49999999999999994,0.8660254037844387,False,False,False,True,81
18,25.1,32,2.4,1899,7.2,1.1,0.0,0.0,1,1,5,0,0,-1.0,-1.8369701987210297e-16,0.49999999999999994,-0.8660254037844387,False,True,False,False,2268
18,27.4,29,3.6,2000,7.7,1.19,0.0,0.0,1,1,6,5,1,-1.0,-1.8369701987210297e-16,1.2246467991473532e-16,-1.0,False,False,True,False,2246
19,29.3,78,0.0,988,25.0,0.15,0.0,0.0,1,1,7,5,1,-0.9659258262890684,0.2588190451025203,-0.4999999999999997,-0.8660254037844388,False,False,True,False,974
5,13.7,57,1.8,1999,5.3,0.0,0.0,0.0,1,1,10,0,0,0.9659258262890683,0.25881904510252074,-0.8660254037844386,0.5000000000000001,True,False,False,False,246
20,17.0,49,1.4,2000,6.1,0.0,0.0,0.0,0,0,10,1,0,-0.8660254037844386,0.5000000000000001,-0.8660254037844386,0.5000000000000001,True,False,False,False,0
8,6.7,94,2.7,1127,5.7,0.05,2.0,0.0,1,1,4,3,0,0.8660254037844387,-0.4999999999999998,0.8660254037844387,-0.4999999999999998,False,True,False,False,207
1,1.2,64,0.7,455,-4.8,0.0,0.0,0.0,1,1,1,1,0,0.25881904510252074,0.9659258262890683,0.49999999999999994,0.8660254037844387,False,False,False,True,207
14,23.4,72,2.2,682,18.0,0.73,0.0,0.0,1,1,9,6,1,-0.4999999999999997,-0.8660254037844388,-1.0,-1.8369701987210297e-16,True,False,False,False,409
14,12.4,72,1.9,1860,7.4,1.06,0.0,0.0,1,1,10,6,1,-0.4999999999999997,-0.8660254037844388,-0.8660254037844386,0.5000000000000001,True,False,False,False,962
8,8.1,85,1.2,772,5.7,0.26,0.0,0.0,1,1,10,2,0,0.8660254037844387,-0.4999999999999998,-0.8660254037844386,0.5000000000000001,True,False,False,False,2108
23,21.7,96,0.3,293,21.0,0.0,0.0,0.0,1,1,6,3,0,-0.25881904510252157,0.9659258262890681,1.2246467991473532e-16,-1.0,False,False,True,False,931
1,19.5,65,0.4,1662,12.7,0.0,0.0,0.0,1,1,6,4,0,0.25881904510252074,0.9659258262890683,1.2246467991473532e-16,-1.0,False,False,True,False,776
5,5.4,97,1.5,38,4.9,0.0,0.0,0.0,1,1,3,0,0,0.9659258262890683,0.25881904510252074,1.0,6.123233995736766e-17,False,True,False,False,98
17,19.4,63,2.6,1099,12.1,1.61,0.0,0.0,1,1,5,6,1,-0.9659258262890683,-0.25881904510252063,0.49999999999999994,-0.8660254037844387,False,True,False,False,2410
23,27.0,78,1.6,1609,22.8,0.0,0.0,0.0,1,1,7,6,1,-0.25881904510252157,0.9659258262890681,-0.4999999999999997,-0.8660254037844388,False,False,True,False,1113
0,14.7,55,1.6,2000,5.7,0.0,0.0,0.0,0,1,9,1,0,0.0,1.0,-1.0,-1.8369701987210297e-16,True,False,False,False,558
1,29.1,79,1.3,975,25.0,0.0,0.0,0.0,1,1,7,5,1,0.25881904510252074,0.9659258262890683,-0.4999999999999997,-0.8660254037844388,False,False,True,False,875
19,27.1,32,3.5,2000,8.9,0.52,0.0,0.0,1,1,6,4,0,-0.9659258262890684,0.2588190451025203,1.2246467991473532e-16,-1.0,False,False,True,False,2732
5,14.5,60,1.4,2000,6.8,0.0,0.0,0.0,1,0,9,4,0,0.9659258262890683,0.25881904510252074,-1.0,-1.8369701987210297e-16,True,False,False,False,0
3,5.5,62,0.6,722,-1.2,0.0,0.0,0.0,1,1,3,1,0,0.7071067811865476,0.7071067811865476,1.0,6.123233995736766e-17,False,True,False,False,103
17,25.6,58,3.3,865,16.7,0.66,0.0,0.0,1,1,6,6,1,-0.9659258262890683,-0.25881904510252063,1.2246467991473532e-16,-1.0,False,False,True,False,2330
8,24.2,73,1.0,1581,19.0,0.96,0.0,0.0,1,1,6,3,0,0.8660254037844387,-0.4999999999999998,1.2246467991473532e-16,-1.0,False,False,True,False,2288
8,12.3,53,1.6,2000,2.9,1.09,0.0,0.0,1,1,5,2,0,0.8660254037844387,-0.4999999999999998,0.49999999999999994,-0.8660254037844387,False,True,False,False,2068
2,7.1,64,0.9,2000,0.7,0.0,0.0,0.0,1,1,10,3,0,0.49999999999999994,0.8660254037844387,-0.8660254037844386,0.5000000000000001,True,False,False,False,341
12,4.8,51,2.2,1715,-4.5,1.12,0.0,0.0,1,1,3,2,0,1.2246467991473532e-16,-1.0,1.0,6.123233995736766e-17,False,True,False,False,333
3,9.5,77,0.4,1611,5.6,0.0,0.0,0.0,1,1,10,5,1,0.7071067811865476,0.7071067811865476,-0.8660254037844386,0.5000000000000001,True,False,False,False,386
23,19.1,62,3.6,1757,11.6,0.0,0.0,0.0,1,1,5,5,1,-0.25881904510252157,0.9659258262890681,0.49999999999999994,-0.8660254037844387,False,True,False,False,1097
16,1.4,33,4.8,1480,-13.1,1.98,0.0,0.0,0,1,3,3,0,-0.8660254037844385,-0.5000000000000004,1.0,6.123233995736766e-17,False,True,False,False,460
6,3.6,75,0.8,2000,-0.4,0.0,0.0,0.0,1,1,10,2,0,1.0,6.123233995736766e-17,-0.8660254037844386,0.5000000000000001,True,False,False,False,402
6,6.2,52,0.8,1609,-2.9,0.0,0.0,0.0,1,1,4,2,0,1.0,6.123233995736766e-17,0.8660254037844387,-0.4999999999999998,False,True,False,False,395
8,21.4,65,1.9,821,14.5,1.15,0.0,0.0,1,1,6,3,0,0.8660254037844387,-0.4999999999999998,1.2246467991473532e-16,-1.0,False,False,True,False,2370
3,8.1,71,0.9,378,3.1,0.0,0.0,0.0,1,1,3,1,0,0.7071067811865476,0.7071067811865476,1.0,6.123233995736766e-17,False,True,False,False,127
1,14.5,31,1.1,2000,-2.4,0.0,0.0,0.0,1,1,5,0,0,0.25881904510252074,0.9659258262890683,0.49999999999999994,-0.8660254037844387,False,True,False,False,420
9,5.0,75,0.3,390,0.9,0.12,0.0,0.0,1,1,11,1,0,0.7071067811865476,-0.7071067811865475,-0.5000000000000004,0.8660254037844384,True,False,False,False,800
20,-2.8,40,1.5,1593,-14.5,0.0,0.0,0.0,1,1,2,3,0,-0.8660254037844386,0.5000000000000001,0.8660254037844386,0.5000000000000001,False,False,False,True,277
11,18.5,65,1.4,463,11.7,2.07,0.0,0.0,1,1,5,0,0,0.258819045102521,-0.9659258262890682,0.49999999999999994,-0.8660254037844387,False,True,False,False,946
5,17.5,60,1.6,2000,9.6,0.0,0.0,0.0,1,1,9,2,0,0.9659258262890683,0.25881904510252074,-1.0,-1.8369701987210297e-16,True,False,False,False,241
22,21.8,54,1.6,2000,12.0,0.0,0.0,0.0,1,1,9,6,1,-0.5000000000000004,0.8660254037844384,-1.0,-1.8369701987210297e-16,True,False,False,False,1291
23,12.9,38,1.5,2000,-1.1,0.0,0.0,0.0,1,1,10,6,1,-0.25881904510252157,0.9659258262890681,-0.8660254037844386,0.5000000000000001,True,False,False,False,840
20,30.2,66,2.8,2000,23.1,0.02,0.0,0.0,1,1,8,5,1,-0.8660254037844386,0.5000000000000001,-0.8660254037844385,-0.5000000000000004,False,False,True,False,1387
5,28.3,74,2.4,1378,23.2,0.0,0.0,0.0,1,1,7,2,0,0.9659258262890683,0.25881904510252074,-0.4999999999999997,-0.8660254037844388,False,False,True,False,299
7,14.3,97,0.3,189,13.8,0.0,0.0,0.0,1,1,3,3,0,0.9659258262890683,-0.25881904510252063,1.0,6.123233995736766e-17,False,True,False,False,15
17,26.6,63,3.0,2000,18.9,0.43,0.0,0.0,1,1,9,3,0,-0.9659258262890683,-0.25881904510252063,-1.0,-1.8369701987210297e-16,True,False,False,False,1525
17,8.9,46,1.8,789,-2.1,1.0,0.0,0.0,1,1,3,4,0,-0.9659258262890683,-0.25881904510252063,1.0,6.123233995736766e-17,False,True,False,False,834
9,2.2,30,1.5,1513,-13.6,0.81,0.0,0.0,1,1,3,5,1,0.7071067811865476,-0.7071067811865475,1.0,6.123233995736766e-17,False,True,False,False,329
10,5.1,27,1.2,1563,-12.4,1.54,0.0,0.0,1,1,3,5,1,0.49999999999999994,-0.8660254037844387,1.0,6.123233995736766e-17,False,True,False,False,354
14,18.9,15,1.8,1822,-8.3,3.17,0.0,0.0,1,1,4,2,0,-0.4999999999999997,-0.8660254037844388,0.8660254037844387,-0.4999999999999998,False,True,False,False,967
12,10.8,49,2.7,2000,0.4,1.45,0.0,0.0,1,1,10,0,0,1.2246467991473532e-16,-1.0,-0.8660254037844386,0.5000000000000001,True,False,False,False,737
7,9.9,59,0.7,1707,2.2,0.25,0.0,0.0,1,1,4,6,1,0.9659258262890683,-0.25881904510252063,0.8660254037844387,-0.4999999999999998,False,True,False,False,307
4,16.6,73,0.3,2000,11.7,0.0,0.0,0.0,1,0,9,6,1,0.8660254037844386,0.5000000000000001,-1.0,-1.8369701987210297e-16,True,False,False,False,0
3,23.0,54,1.0,1818,13.1,0.0,0.0,0.0,1,1,8,5,1,0.7071067811865476,0.7071067811865476,-0.8660254037844385,-0.5000000000000004,False,False,True,False,483
23,32.4,64,1.7,1153,24.7,0.0,0.0,0.0,1,1,8,3,0,-0.25881904510252157,0.9659258262890681,-0.8660254037844385,-0.5000000000000004,False,False,True,False,1020
21,7.6,55,2.0,2000,-0.8,0.0,0.0,0.0,1,1,10,1,0,-0.7071067811865477,0.7071067811865474,-0.8660254037844386,0.5000000000000001,True,False,False,False,1147
3,17.0,70,0.9,2000,11.4,0.0,0.0,0.0,1,0,9,6,1,0.7071067811865476,0.7071067811865476,-1.0,-1.8369701987210297e-16,True,False,False,False,0
13,0.0,30,5.4,1938,-15.5,1.17,0.0,0.0,1,1,12,0,0,-0.2588190451025208,-0.9659258262890683,-2.4492935982947064e-16,1.0,False,False,False,True,391
17,18.4,54,3.2,605,8.9,1.05,0.0,0.0,1,1,3,1,0,-0.9659258262890683,-0.25881904510252063,1.0,6.123233995736766e-17,False,True,False,False,960
23,9.5,90,3.6,1017,7.9,0.0,1.0,0.0,1,1,5,2,0,-0.25881904510252157,0.9659258262890681,0.49999999999999994,-0.8660254037844387,False,True,False,False,294
19,12.6,93,3.9,831,11.4,0.0,0.0,0.0,1,1,5,2,0,-0.9659258262890684,0.2588190451025203,0.49999999999999994,-0.8660254037844387,False,True,False,False,131
8,-3.0,43,1.1,2000,-13.8,0.03,0.0,0.0,1,1,11,4,0,0.8660254037844387,-0.4999999999999998,-0.5000000000000004,0.8660254037844384,True,False,False,False,1516
6,18.3,71,0.9,2000,12.9,0.0,0.0,0.0,1,1,6,6,1,1.0,6.123233995736766e-17,1.2246467991473532e-16,-1.0,False,False,True,False,216
3,0.9,97,1.2,243,0.4,0.0,3.7,4.1,1,1,2,4,0,0.7071067811865476,0.7071067811865476,0.8660254037844386,0.5000000000000001,False,False,False,True,32
22,30.1,72,0.4,1806,24.4,0.0,0.0,0.0,1,1,8,0,0,-0.5000000000000004,0.8660254037844384,-0.8660254037844385,-0.5000000000000004,False,False,True,False,1371
5,5.2,60,2.0,2000,-1.9,0.0,0.0,0.0,1,1,3,4,0,0.9659258262890683,0.25881904510252074,1.0,6.123233995736766e-17,False,True,False,False,85
15,7.0,20,3.3,1994,-14.4,1.21,0.0,0.0,1,1,11,4,0,-0.7071067811865471,-0.7071067811865479,-0.5000000000000004,0.8660254037844384,True,False,False,False,768
18,14.5,71,2.1,1235,9.2,0.06,0.0,0.0,1,1,10,1,0,-1.0,-1.8369701987210297e-16,-0.8660254037844386,0.5000000000000001,True,False,False,False,2415
22,17.7,52,1.0,2000,7.7,0.0,0.0,0.0,0,1,9,1,0,-0.5000000000000004,0.8660254037844384,-1.0,-1.8369701987210297e-16,True,False,False,False,1418
13,26.8,45,1.8,1984,13.8,2.6,0.0,0.0,1,1,9,2,0,-0.2588190451025208,-0.9659258262890683,-1.0,-1.8369701987210297e-16,True,False,False,False,1066
8,26.4,64,0.5,1909,19.0,1.33,0.0,0.0,1,1,7,2,0,0.8660254037844387,-0.4999999999999998,-0.4999999999999997,-0.8660254037844388,False,False,True,False,2215
15,18.9,28,3.7,1769,0.0,2.09,0.0,0.0,1,1,3,5,1,-0.7071067811865471,-0.7071067811865479,1.0,6.123233995736766e-17,False,True,False,False,1542
11,20.1,40,1.6,1985,6.0,2.47,0.0,0.0,0,1,9,1,0,0.258819045102521,-0.9659258262890682,-1.0,-1.8369701987210297e-16,True,False,False,False,853
14,10.8,37,4.4,2000,-3.3,1.29,0.0,0.0,1,1,10,5,1,-0.4999999999999997,-0.8660254037844388,-0.8660254037844386,0.5000000000000001,True,False,False,False,1183
17,17.9,65,1.2,965,11.2,0.13,1.0,0.0,1,1,4,6,1,-0.9659258262890683,-0.25881904510252063,0.8660254037844387,-0.4999999999999998,False,True,False,False,46
19,15.5,63,1.7,1774,8.4,0.0,0.0,0.0,1,1,10,1,0,-0.9659258262890684,0.2588190451025203,-0.8660254037844386,0.5000000000000001,True,False,False,False,1867
2,23.0,98,0.1,1026,22.6,0.0,0.0,0.0,1,1,7,1,0,0.49999999999999994,0.8660254037844387,-0.4999999999999997,-0.8660254037844388,False,False,True,False,354
3,28.5,81,1.2,911,24.9,0.0,0.0,0.0,1,1,7,5,1,0.7071067811865476,0.7071067811865476,-0.4999999999999997,-0.8660254037844388,False,False,True,False,461
17,26.1,45,1.4,2000,13.2,1.26,0.0,0.0,1,1,6,4,0,-0.9659258262890683,-0.25881904510252063,1.2246467991473532e-16,-1.0,False,False,True,False,2460
4,5.6,70,0.6,1311,0.5,0.0,0.0,0.0,1,1,11,2,0,0.8660254037844386,0.5000000000000001,-0.5000000000000004,0.8660254037844384,True,False,False,False,164
9,-1.9,51,0.9,1654,-10.7,0.58,0.0,0.0,1,1,2,3,0,0.7071067811865476,-0.7071067811865475,0.8660254037844386,0.5000000000000001,False,False,False,True,383
6,8.5,83,0.7,409,5.7,0.0,0.0,0.0,1,0,11,1,0,1.0,6.123233995736766e-17,-0.5000000000000004,0.8660254037844384,True,False,False,False,0
5,-6.1,64,1.0,1231,-11.8,0.0,0.0,0.0,1,1,1,5,1,0.9659258262890683,0.25881904510252074,0.49999999999999994,0.8660254037844387,False,False,False,True,48
20,0.9,42,1.2,1113,-10.5,0.0,0.0,0.0,1,1,12,4,0,-0.8660254037844386,0.5000000000000001,-2.4492935982947064e-16,1.0,False,False,False,True,320
16,27.1,35,0.9,2000,10.3,1.27,0.0,0.0,1,1,9,6,1,-0.8660254037844385,-0.5000000000000004,-1.0,-1.8369701987210297e-16,True,False,False,False,2099
20,33.9,58,2.4,1519,24.4,0.04,0.0,0.0,1,1,8,3,0,-0.8660254037844386,0.5000000000000001,-0.8660254037844385,-0.5000000000000004,False,False,True,False,1480
3,-8.6,68,3.3,2000,-13.4,0.0,0.0,1.0,1,1,1,1,0,0.7071067811865476,0.7071067811865476,0.49999999999999994,0.8660254037844387,False,False,False,True,55
18,-0.3,17,1.9,2000,-22.4,0.2,0.0,0.0,0,1,2,5,1,-1.0,-1.8369701987210297e-16,0.8660254037844386,0.5000000000000001,False,False,False,True,223
17,21.2,77,1.2,2000,16.9,0.31,0.0,0.0,1,1,9,4,0,-0.9659258262890683,-0.25881904510252063,-1.0,-1.8369701987210297e-16,True,False,False,False,1904
11,31.3,70,1.0,1227,25.1,1.89,0.0,0.0,1,1,8,0,0,0.258819045102521,-0.9659258262890682,-0.8660254037844385,-0.5000000000000004,False,False,True,False,569
15,20.6,32,1.4,1651,3.3,1.4,0.0,0.0,1,1,10,3,0,-0.7071067811865471,-0.7071067811865479,-0.8660254037844386,0.5000000000000001,True,False,False,False,1275
11,19.0,30,3.0,1719,1.0,2.84,0.0,0.0,1,1,4,5,1,0.258819045102521,-0.9659258262890682,0.8660254037844387,-0.4999999999999998,False,True,False,False,1000
22,29.0,63,4.2,1776,21.2,0.0,0.0,0.0,1,1,8,0,0,-0.5000000000000004,0.8660254037844384,-0.8660254037844385,-0.5000000000000004,False,False,True,False,1630
4,0.9,81,0.6,620,-1.9,0.0,0.0,0.0,1,1,3,5,1,0.8660254037844386,0.5000000000000001,1.0,6.123233995736766e-17,False,True,False,False,91
3,4.2,65,0.7,1962,-1.8,0.0,0.0,0.0,1,1,11,3,0,0.7071067811865476,0.7071067811865476,-0.5000000000000004,0.8660254037844384,True,False,False,False,242
